recording_id,species,scientific_name,raw_type,communication_type,recording_file,segment_file,segment_filename,recordist,country,location,date,quality,license,source_url
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0000.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0001.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0002.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0003.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0003.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0004.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0004.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1157345,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul.wav","dataset\segments\Psittacula_krameri\XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0005.wav","XC1157345-Ring-necked-Parakeet-call-very-good-2026-04-19-Mamzar-Park,-Dubai,-UAE_SoundDevices702_Telinga9_1114_edited_WEBul_segment_0005.wav",David Darrell-Lambert,United Arab Emirates,"Al Mamzar Park, Dubai",2026-04-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1157345
1169692,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited.wav","dataset\segments\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0000.wav","XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0000.wav",David Darrell-Lambert,United Kingdom,Tottenham Cemetery,2026-08-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1169692
1169692,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited.wav","dataset\segments\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0001.wav","XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0001.wav",David Darrell-Lambert,United Kingdom,Tottenham Cemetery,2026-08-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1169692
1169692,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited.wav","dataset\segments\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0002.wav","XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0002.wav",David Darrell-Lambert,United Kingdom,Tottenham Cemetery,2026-08-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1169692
1169692,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited.wav","dataset\segments\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0003.wav","XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0003.wav",David Darrell-Lambert,United Kingdom,Tottenham Cemetery,2026-08-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1169692
1169692,Rose-ringed Parakeet,Psittacula krameri,call,contact_social,"dataset\processed\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited.wav","dataset\segments\Psittacula_krameri\XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0004.wav","XC1169692-Ring-necked-Parakeet-call-very-good-2026-08-16-Tottenham-Cemetery,-London,-England_SoundDevices702_Telinga9_2184_edited_segment_0004.wav",David Darrell-Lambert,United Kingdom,Tottenham Cemetery,2026-08-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1169692
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0000.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0001.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0002.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0003.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0003.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0004.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0004.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0005.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0005.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103798,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0006.wav","XC1103798-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11038_edited_segment_0006.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103798
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0000.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0001.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0002.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0003.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0003.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0004.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0004.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103799,Red-vented Bulbul,Pycnonotus cafer,"alarm call, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0005.wav","XC1103799-Red-vented-Bulbul-alarm-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11039_edited_segment_0005.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103799
1103800,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0000.wav","XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103800
1103800,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0001.wav","XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103800
1103800,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0002.wav","XC1103800-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11037_edited_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103800
1103802,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0000.wav","XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103802
1103802,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0001.wav","XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103802
1103802,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0002.wav","XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103802
1103802,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0003.wav","XC1103802-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11040_edited_segment_0003.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103802
1103803,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0000.wav","XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0000.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103803
1103803,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0001.wav","XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0001.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103803
1103803,Red-vented Bulbul,Pycnonotus cafer,"song, displaying",song,"dataset\processed\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited.wav","dataset\segments\Pycnonotus_cafer\XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0002.wav","XC1103803-Red-vented-Bulbul-singing-very-good-2026-04-17-Mushrif-Park,-Dubai,-UAE_SoundDevices702_Telinga9_11042_edited_segment_0002.wav",David Darrell-Lambert,United Arab Emirates,"Mushrif Park (near  Dubai), Dubai",2026-04-17,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1103803
